video_name,tag
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2024351_0022.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2085829_0087.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt5492906_0021.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt5712246_0043.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3091304_0018.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2059193_0025.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2065898_0002.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2018164_0009.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072028_0046.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015474_0036.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2509902_0035.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2395339_0054.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2039369_0002.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3145314_0033.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2042559_0035.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014225_0021.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2094762_0001.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2012665_0044.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2531318_0054.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2066986_0052.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2070874_0010.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2049636_0042.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2282849_0006.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2106460_0033.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062990_0041.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2042520_0024.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2007421_0041.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt5795286_0014.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2007421_0009.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2008513_0033.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0065.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2077904_0006.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3110822_0029.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0091.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt4943594_0005.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2287695_0051.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3653518_0064.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2042449_0024.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2023620_0023.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2063013_0026.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0050.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2008513_0012.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2349952_0008.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2051818_0030.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2369317_0051.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2091245_0024.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2102472_0043.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2125666_0024.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015474_0007.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2042559_0021.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2771926_0053.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0090.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2093995_0097.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2088865_0004.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2938464_0028.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt4305562_0081.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2066986_0056.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3893834_0033.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071476_0037.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2040504_0018.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2778266_0069.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2911668_0078.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3326366_0034.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2023561_0033.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2283748_0094.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2055790_0051.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2357129_0038.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt4969040_0057.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2390217_0004.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014225_0043.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2033981_0038.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2621446_0022.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2187114_0055.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2126235_0042.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2078727_0038.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2076176_0039.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2582500_0041.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2093991_0052.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015366_0036.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3702706_0043.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2075263_0020.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3635788_0023.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2104837_0039.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3371366_0053.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2439946_0003.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2214947_0017.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2042544_0078.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2040367_0062.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2101347_0014.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2088869_0026.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt4678788_0008.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2006040_0006.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2005374_0022.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2272336_0044.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2050633_0035.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2239822_0042.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017020_0068.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2059290_0071.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt4295566_0052.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2057449_0015.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2382298_0042.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2093977_0009.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3741824_0006.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2105055_0004.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3418914_0050.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2554648_0014.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2689354_0005.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2085829_0093.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3276944_0000.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2051818_0028.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2042544_0010.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2357788_0025.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062966_0017.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3314622_0003.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2046136_0010.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2034139_0068.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2250426_0032.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2051831_0007.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt5085688_0007.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2925410_0041.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt5342650_0054.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2040504_0085.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2005185_0014.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2043865_0088.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062969_0040.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2005185_0057.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2087951_0014.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3204734_0022.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2391704_0009.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3013938_0024.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3189634_0034.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3321332_0006.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2645130_0021.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2011159_0076.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2192002_0002.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071571_0053.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2050633_0022.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2360334_0047.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072233_0038.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2023659_0018.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2018164_0011.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2065898_0038.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2082197_0061.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2094767_0031.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2084970_0024.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2223388_0003.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2866842_0012.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2264082_0023.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2735292_0001.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2356500_0025.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2063834_0077.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2066986_0034.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2023561_0028.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2233406_0094.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2076176_0048.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2044801_0043.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062966_0019.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3163312_0019.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072233_0024.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2094990_0021.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062645_0052.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2368817_0027.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2106411_0002.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2097298_0019.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015366_0016.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2673812_0011.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2101383_0066.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2514162_0002.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt5004422_0034.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2061597_0025.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2233406_0046.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3231784_0014.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2112868_0029.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2103281_0018.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2088865_0015.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2505294_0055.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2283748_0056.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072233_0086.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2024351_0024.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2093256_0013.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0007.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0049.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2066041_0011.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2784274_0006.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2446042_0020.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2065921_0020.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0024.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2351524_0016.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0088.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2393799_0118.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3124476_0020.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt4642936_0041.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2089723_0074.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2191888_0004.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2395421_0041.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2718314_0040.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0026.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2042568_0061.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017020_0036.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt5967998_0063.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2061712_0022.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017020_0024.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2089723_0052.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3826242_0004.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2053378_0013.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2061597_0024.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2106460_0024.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2737310_0013.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2041331_0062.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2049448_0042.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2101383_0073.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3587714_0010.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2058024_0015.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2058673_0071.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt4677128_0026.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2650978_0030.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0073.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062966_0014.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0016.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2044801_0059.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2414766_0022.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069887_0020.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2083355_0074.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2044729_0022.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2023618_0026.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2066041_0046.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014319_0030.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2050648_0002.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2383616_0002.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014319_0007.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2364659_0032.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2248566_0021.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2040537_0045.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017709_0008.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069100_0006.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2334896_0040.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062661_0024.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3447876_0040.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069100_0068.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2053425_0027.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2005173_0022.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062645_0048.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2056501_0050.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069708_0010.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2005185_0064.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2206082_0047.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt5135810_0064.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt4420970_0018.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072028_0015.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2637276_0036.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2012665_0083.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2910992_0045.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2049636_0011.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2167924_0020.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2039369_0049.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2186701_0068.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2058024_0013.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2481198_0086.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2799596_0034.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2044801_0001.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0043.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3203992_0034.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2361700_0011.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2039369_0017.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2024396_0011.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2059290_0107.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2274570_0082.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3253624_0055.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062969_0005.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2076384_0008.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2080323_0030.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2051831_0037.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2033981_0044.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2250890_0043.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2055790_0044.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2006810_0025.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0089.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2292692_0038.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3733622_0004.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0002.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2969656_0060.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2018164_0002.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2057449_0022.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014225_0005.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2094767_0051.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2093256_0049.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3246684_0014.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2078727_0003.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2034761_0017.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2247692_0044.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3544008_0043.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2088003_0016.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017038_0012.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt3089326_0019.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2011159_0106.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt4269238_0032.mp4,Pull
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062645_0046.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2070874_0057.mp4,Motion
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2028530_0008.mp4,Static
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2584018_0026.mp4,Push
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2050648_0004.mp4,Static
