,video_name,move_label,tag
5301,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2451946_0054.mp4,Static,ECS
5302,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2451946_0061.mp4,Static,ECS
5305,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2454430_0004.mp4,Static,CS
5307,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2454430_0008.mp4,Static,MS
5310,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2454430_0026.mp4,Static,MS
5313,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2454430_0052.mp4,Static,LS
5316,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2455436_0004.mp4,Static,MS
5318,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2455436_0037.mp4,Static,ECS
5319,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2455798_0011.mp4,Static,MS
5320,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2455798_0015.mp4,Static,LS
5321,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2455798_0020.mp4,Static,CS
5325,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2456594_0043.mp4,Static,FS
5329,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2457324_0033.mp4,Static,CS
5334,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458202_0012.mp4,Static,LS
5335,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458202_0031.mp4,Static,CS
5336,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458202_0034.mp4,Static,MS
5337,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458202_0059.mp4,Static,MS
5338,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458202_0069.mp4,Static,FS
5339,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458202_0070.mp4,Static,CS
5341,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458314_0008.mp4,Static,ECS
5344,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0004.mp4,Static,ECS
5345,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0013.mp4,Static,ECS
5346,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0015.mp4,Static,ECS
5347,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0022.mp4,Static,FS
5348,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0023.mp4,Static,ECS
5349,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0024.mp4,Static,FS
5350,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0035.mp4,Static,MS
5351,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0039.mp4,Static,ECS
5352,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0063.mp4,Static,FS
5353,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0065.mp4,Static,ECS
5354,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0093.mp4,Static,CS
5355,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0094.mp4,Static,MS
5356,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2458586_0095.mp4,Static,CS
5357,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2459028_0010.mp4,Static,ECS
5358,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2459028_0038.mp4,Static,ECS
5359,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2459920_0007.mp4,Static,MS
5360,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2459920_0028.mp4,Static,CS
5362,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2460348_0021.mp4,Static,CS
5363,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2460348_0056.mp4,Static,CS
5365,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2460426_0012.mp4,Static,ECS
5368,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2460426_0056.mp4,Static,MS
5369,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2460626_0012.mp4,Static,FS
5370,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2460626_0056.mp4,Static,FS
5371,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2460626_0069.mp4,Static,FS
5372,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461104_0001.mp4,Static,ECS
5373,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461104_0004.mp4,Static,ECS
5375,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461104_0006.mp4,Static,ECS
5376,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461104_0026.mp4,Static,ECS
5378,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461104_0038.mp4,Static,ECS
5379,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461104_0041.mp4,Static,ECS
5380,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461104_0046.mp4,Static,MS
5381,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461104_0051.mp4,Static,MS
5384,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461132_0015.mp4,Static,FS
5387,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461132_0072.mp4,Static,FS
5390,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461132_0105.mp4,Static,FS
5391,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461132_0111.mp4,Static,FS
5393,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461150_0093.mp4,Static,FS
5395,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461262_0002.mp4,Static,LS
5396,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461262_0003.mp4,Static,LS
5397,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461262_0006.mp4,Static,ECS
5398,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461262_0019.mp4,Static,FS
5399,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461262_0032.mp4,Static,CS
5400,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461518_0006.mp4,Static,MS
5401,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461518_0019.mp4,Static,ECS
5403,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461518_0025.mp4,Static,ECS
5405,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461594_0006.mp4,Static,CS
5406,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2461594_0032.mp4,Static,ECS
5407,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2462276_0002.mp4,Static,LS
5409,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2462276_0027.mp4,Static,MS
5410,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2462276_0031.mp4,Static,MS
5411,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2462276_0042.mp4,Static,LS
5413,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463154_0003.mp4,Static,MS
5414,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463154_0005.mp4,Static,MS
5415,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463154_0012.mp4,Static,FS
5416,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463154_0039.mp4,Static,FS
5417,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463154_0041.mp4,Static,FS
5418,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463154_0053.mp4,Static,LS
5419,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463154_0067.mp4,Static,CS
5420,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463154_0070.mp4,Static,LS
5421,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463154_0072.mp4,Static,CS
5422,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463154_0075.mp4,Static,MS
5425,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463746_0020.mp4,Static,CS
5426,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2463746_0047.mp4,Static,MS
5428,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465146_0006.mp4,Static,MS
5429,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465146_0060.mp4,Static,FS
5430,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465146_0062.mp4,Static,CS
5431,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465146_0073.mp4,Static,MS
5432,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465146_0076.mp4,Static,CS
5433,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465308_0003.mp4,Static,FS
5435,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465308_0011.mp4,Static,MS
5437,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465308_0023.mp4,Static,MS
5438,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465308_0030.mp4,Static,MS
5439,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465308_0038.mp4,Static,MS
5441,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465578_0002.mp4,Static,FS
5442,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465578_0003.mp4,Static,MS
5443,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465578_0008.mp4,Static,MS
5444,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465578_0016.mp4,Static,CS
5445,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465578_0023.mp4,Static,CS
5446,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2465578_0057.mp4,Static,MS
5447,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2466346_0007.mp4,Static,CS
5448,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2466346_0011.mp4,Static,ECS
5449,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2466346_0012.mp4,Static,CS
5450,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2466346_0027.mp4,Static,ECS
5452,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2466346_0045.mp4,Static,MS
5454,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2466346_0059.mp4,Static,CS
5455,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2466346_0061.mp4,Static,ECS
5456,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2468638_0001.mp4,Static,LS
5457,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2468638_0008.mp4,Static,FS
5459,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2468638_0029.mp4,Static,MS
5460,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2468638_0041.mp4,Static,LS
5462,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2468638_0046.mp4,Static,FS
5464,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2469760_0010.mp4,Static,MS
5465,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2469760_0032.mp4,Static,ECS
5472,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2473532_0020.mp4,Static,CS
5474,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2473682_0049.mp4,Static,ECS
5478,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2473718_0016.mp4,Static,ECS
5479,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2473794_0013.mp4,Static,LS
5480,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2473794_0035.mp4,Static,MS
5481,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2473794_0036.mp4,Static,LS
5483,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2474024_0031.mp4,Static,ECS
5486,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2474932_0019.mp4,Static,CS
5487,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2474932_0027.mp4,Static,CS
5488,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2474932_0029.mp4,Static,CS
5489,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2474932_0033.mp4,Static,MS
5493,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2474958_0046.mp4,Static,CS
5494,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2474958_0088.mp4,Static,CS
5496,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2474972_0041.mp4,Static,LS
5498,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2474976_0003.mp4,Static,CS
5500,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2474976_0053.mp4,Static,ECS
5505,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2475646_0025.mp4,Static,ECS
5506,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2475646_0031.mp4,Static,LS
5508,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2475646_0037.mp4,Static,ECS
5512,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2476090_0022.mp4,Static,CS
5515,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477218_0010.mp4,Static,FS
5516,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0014.mp4,Static,FS
5518,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0026.mp4,Static,MS
5519,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0035.mp4,Static,MS
5520,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0038.mp4,Static,CS
5521,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0044.mp4,Static,FS
5522,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0050.mp4,Static,MS
5524,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0063.mp4,Static,LS
5525,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0072.mp4,Static,LS
5526,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0074.mp4,Static,FS
5528,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2477732_0095.mp4,Static,FS
5529,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2479384_0021.mp4,Static,FS
5530,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2479384_0047.mp4,Static,MS
5531,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2479384_0051.mp4,Static,MS
5532,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2479384_0068.mp4,Static,CS
5534,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2479800_0011.mp4,Static,FS
5535,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2479800_0047.mp4,Static,ECS
5538,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2479800_0071.mp4,Static,FS
5540,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2480454_0016.mp4,Static,MS
5541,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2480454_0021.mp4,Static,MS
5542,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2480454_0029.mp4,Static,MS
5543,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2480794_0042.mp4,Static,ECS
5544,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481198_0006.mp4,Static,CS
5545,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481198_0020.mp4,Static,LS
5546,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481198_0023.mp4,Static,CS
5548,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481198_0031.mp4,Static,CS
5549,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481198_0034.mp4,Static,MS
5550,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481198_0042.mp4,Static,FS
5551,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481198_0054.mp4,Static,MS
5552,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481198_0064.mp4,Static,LS
5554,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481198_0071.mp4,Static,FS
5556,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0025.mp4,Static,ECS
5557,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0026.mp4,Static,CS
5558,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0032.mp4,Static,ECS
5559,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0033.mp4,Static,FS
5560,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0034.mp4,Static,ECS
5561,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0035.mp4,Static,CS
5562,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0041.mp4,Static,ECS
5563,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0046.mp4,Static,CS
5564,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0054.mp4,Static,CS
5565,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0059.mp4,Static,CS
5566,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2481202_0061.mp4,Static,CS
5567,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2482082_0045.mp4,Static,CS
5568,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483050_0006.mp4,Static,MS
5569,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483050_0008.mp4,Static,FS
5571,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483050_0030.mp4,Static,LS
5574,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483208_0002.mp4,Static,CS
5575,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483208_0009.mp4,Static,CS
5576,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483208_0014.mp4,Static,CS
5577,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483208_0032.mp4,Static,FS
5579,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483516_0040.mp4,Static,LS
5580,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483516_0044.mp4,Static,FS
5581,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483516_0047.mp4,Static,FS
5582,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483516_0048.mp4,Static,LS
5583,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483516_0055.mp4,Static,FS
5584,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483516_0060.mp4,Static,CS
5585,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483516_0065.mp4,Static,FS
5586,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2483516_0088.mp4,Static,ECS
5588,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2484530_0011.mp4,Static,CS
5592,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2486148_0044.mp4,Static,ECS
5593,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2486630_0006.mp4,Static,CS
5596,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2486682_0044.mp4,Static,FS
5597,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488478_0021.mp4,Static,ECS
5598,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488478_0023.mp4,Static,CS
5599,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488478_0027.mp4,Static,CS
5600,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488740_0016.mp4,Static,CS
5602,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488744_0012.mp4,Static,MS
5603,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488744_0013.mp4,Static,MS
5604,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488744_0018.mp4,Static,MS
5605,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488744_0024.mp4,Static,MS
5606,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488744_0026.mp4,Static,CS
5607,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488744_0028.mp4,Static,FS
5608,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2488744_0030.mp4,Static,LS
5610,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2492664_0005.mp4,Static,ECS
5613,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2492664_0048.mp4,Static,CS
5614,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2492664_0071.mp4,Static,LS
5616,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2493240_0009.mp4,Static,CS
5617,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2493256_0008.mp4,Static,ECS
5618,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2493256_0009.mp4,Static,MS
5620,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2493256_0023.mp4,Static,CS
5621,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2493256_0030.mp4,Static,MS
5622,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2493386_0020.mp4,Static,MS
5626,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2493728_0008.mp4,Static,CS
5627,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2493728_0020.mp4,Static,MS
5628,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2494384_0012.mp4,Static,CS
5630,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2494476_0016.mp4,Static,ECS
5632,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2494476_0021.mp4,Static,CS
5633,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2494476_0022.mp4,Static,ECS
5634,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2494476_0030.mp4,Static,CS
5635,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2494476_0038.mp4,Static,CS
5636,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2496400_0001.mp4,Static,ECS
5637,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2496400_0012.mp4,Static,ECS
5638,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2496400_0013.mp4,Static,MS
5639,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2496400_0015.mp4,Static,ECS
5640,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2496400_0019.mp4,Static,ECS
5641,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2496400_0030.mp4,Static,ECS
5642,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2496400_0033.mp4,Static,MS
5643,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2496400_0037.mp4,Static,MS
5645,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2496972_0039.mp4,Static,CS
