video_name,tag,scale_label
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2174031_0044.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2174031_0046.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2174031_0049.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2174896_0055.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2175535_0019.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2175535_0063.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2175535_0080.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2175565_0016.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2175947_0009.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2175947_0026.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2175947_0032.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2175947_0051.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2175947_0060.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176013_0004.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176504_0016.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176504_0017.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176722_0014.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176722_0023.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176786_0009.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176786_0025.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176786_0035.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176786_0045.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176786_0049.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176786_0055.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2176786_0063.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177180_0021.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177509_0003.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177533_0006.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177533_0019.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177575_0003.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177575_0019.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177575_0023.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177575_0033.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177843_0019.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177843_0023.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2177843_0042.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179055_0003.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179055_0035.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179086_0020.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179087_0024.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179136_0003.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179211_0005.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179211_0025.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179211_0034.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179226_0021.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179226_0022.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179226_0049.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179226_0057.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179226_0084.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179226_0094.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179239_0018.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179520_0016.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179520_0058.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2179888_0021.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2180317_0017.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2180317_0031.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2180317_0038.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2180317_0072.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2180317_0077.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2180317_0081.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181282_0009.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181282_0035.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181542_0002.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181542_0024.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181837_0006.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181837_0008.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181837_0018.mp4,Static,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181837_0020.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181837_0021.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181837_0022.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181837_0024.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181837_0041.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181875_0006.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2181893_0008.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182001_0020.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182241_0036.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182241_0051.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182256_0027.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182256_0031.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182256_0043.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182256_0091.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182256_0092.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182972_0019.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182972_0023.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182972_0033.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182972_0055.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2182972_0067.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2183034_0001.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2183034_0013.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2183034_0029.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2183034_0033.mp4,Static,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2183034_0040.mp4,Static,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2184207_0012.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2184207_0053.mp4,Static,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2184207_0058.mp4,Static,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2005185_0014.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2005185_0029.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2005185_0064.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2005374_0011.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2005374_0022.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2006040_0046.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2006040_0047.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2006810_0025.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2007421_0009.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2007421_0027.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2007421_0041.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2008513_0006.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2008513_0042.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2008513_0047.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0002.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0014.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2011953_0010.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0005.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0008.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0059.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0084.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0002.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014225_0052.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014248_0027.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0021.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0065.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014319_0007.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014319_0015.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2014338_0017.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015366_0016.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015366_0043.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015366_0046.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0034.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2015503_0024.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017020_0024.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017020_0036.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017020_0068.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017038_0012.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017561_0004.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017561_0015.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017561_0037.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017709_0015.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2017709_0020.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2018136_0016.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2018164_0009.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2023561_0026.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2023620_0001.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2023620_0034.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2023659_0029.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2024351_0012.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2024396_0011.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2024519_0063.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2025667_0020.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2032506_0023.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2033952_0011.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2034761_0003.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2034761_0008.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2034761_0017.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0010.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0073.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2039369_0002.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2039369_0026.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2039369_0046.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2040504_0004.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2040504_0009.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2040504_0028.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2040504_0085.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2040537_0045.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2041331_0049.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2041331_0062.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2042449_0024.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2042544_0057.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2042544_0077.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2043822_0045.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2043865_0069.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2043979_0003.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2044729_0065.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2044801_0001.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2049448_0035.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2049636_0011.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2049636_0023.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2049636_0025.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2049636_0043.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2049636_0053.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2050633_0022.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2050633_0035.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2050633_0055.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2050648_0002.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2050648_0063.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2051831_0037.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2053425_0027.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2055709_0008.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2055790_0044.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2055790_0046.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2056501_0040.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2056501_0042.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2056501_0069.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2056659_0049.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2056771_0011.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2056771_0034.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2057449_0010.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2057449_0031.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2058024_0037.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2059193_0025.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2059193_0026.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2059255_0047.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2059290_0063.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2059290_0071.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2060489_0045.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062580_0004.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062589_0014.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062589_0045.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062589_0049.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062645_0052.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062661_0006.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062661_0014.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062966_0014.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062966_0017.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062966_0019.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062966_0025.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062969_0018.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062969_0040.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062990_0006.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062996_0003.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062996_0007.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2062996_0011.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2063013_0045.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2063834_0058.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2063874_0016.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2063874_0030.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2063874_0031.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2066041_0001.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2066986_0056.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069708_0060.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069784_0007.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069784_0016.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069784_0054.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069887_0020.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069955_0030.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2069955_0065.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2070597_0051.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2070776_0033.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2070776_0035.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2070874_0006.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2070874_0010.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2070874_0057.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2070874_0061.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2070897_0006.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071441_0008.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071476_0037.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071476_0041.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071476_0051.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071476_0057.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071476_0064.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071571_0053.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071628_0026.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2071628_0027.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072028_0015.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072028_0046.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072029_0004.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072029_0020.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072134_0042.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072220_0026.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072227_0047.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072233_0014.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072233_0024.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072233_0038.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072233_0086.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072236_0028.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072910_0002.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2072933_0008.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2073128_0011.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2073128_0019.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2073128_0026.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2073128_0035.mp4,Motion,LS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2073564_0040.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2075172_0006.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2075172_0010.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2075172_0022.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2075263_0020.mp4,Motion,MS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2075263_0022.mp4,Motion,FS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2075280_0004.mp4,Motion,CS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2075280_0018.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2075352_0007.mp4,Motion,ECS
/home/app/src/data/shot-type-dataset/trailer_v3/train/shot_tt2076176_0021.mp4,Motion,MS
